clusters,wcss
29951, 14880
29952, 13366
29953, 12190
29954, 11365
29955, 15023
29956, 9355
29957, 14886
29958, 3126
29959, 12716
29960, 11077
29961, 5993
29962, 12060
29963, 15319
29964, 7506
29965, 10737
29966, 309
29967, 11314
29968, 10872
29969, 11188
29970, 12845
29971, 8271
29972, 8508
29973, 5868
29974, 1070
29975, 12143
29976, 1707
29977, 2110
29978, 1314
29979, 7746
29980, 5031
29981, 11386
29982, 5271
29983, 2093
29984, 7695
29985, 2347
29986, 15208
29987, 13439
29988, 8795
29989, 13382
29990, 11391
29991, 8301
29992, 14942
29993, 7227
29994, 3924
29995, 9325
29996, 14942
29997, 3349
29998, 3055
29999, 10320
30000, 11897
30001, 11884
30002, 12626
30003, 14174
30004, 4068
30005, 2999
30006, 13495
30007, 3381
30008, 15736
30009, 15983
30010, 6135
30011, 11038
30012, 89
30013, 2568
30014, 6674
30015, 12661
30016, 8222
30017, 5390
30018, 2638
30019, 3754
30020, 15902
30021, 10067
30022, 7415
30023, 10858
30024, 8366
30025, 8757
30026, 6083
30027, 12349
30028, 7107
30029, 3176
30030, 6843
30031, 11222
30032, 3089
30033, 2225
30034, 15555
30035, 9097
30036, 1644
30037, 3505
30038, 11999
30039, 3412
30040, 10670
30041, 13581
30042, 13581
30043, 14445
30044, 12627
30045, 14954
30046, 13581
30047, 11052
30048, 2847
30049, 8540
30050, 11753
30051, 3483
30052, 2928
30053, 10459
30054, 14042
30055, 4208
30056, 7961
30057, 12794
30058, 8306
30059, 7335
30060, 14549
30061, 11128
30062, 12064
30063, 15120
30064, 12921
30065, 15678
30066, 1913
30067, 13615
30068, 3333
30069, 8113
30070, 11089
30071, 2426
30072, 8175
30073, 14309
30074, 7713
30075, 3627
30076, 14630
30077, 1447
30078, 15113
30079, 13858
30080, 2669
30081, 13128
30082, 15137
30083, 13423
30084, 7978
30085, 7095
30086, 13656
30087, 1439
30088, 15685
30089, 3496
30090, 1997
30091, 9128
30092, 9016
30093, 6229
30094, 11300
30095, 13440
30096, 12127
30097, 10517
30098, 13440
30099, 14563
30100, 6679
30101, 7052
30102, 6138
30103, 6138
30104, 13648
30105, 11626
30106, 6211
30107, 12652
30108, 9057
30109, 3310
30110, 1458
30111, 14420
30112, 7518
30113, 11566
30114, 11988
30115, 1958
30116, 1761
30117, 13810
30118, 8294
30119, 11721
30120, 616
30121, 5994
30122, 13954
30123, 8096
30124, 12456
30125, 9449
30126, 15895
30127, 2953
30128, 12602
30129, 11435
30130, 12358
30131, 13869
30132, 5121
30133, 3272
30134, 14620
30135, 294
30136, 4018
30137, 2242
30138, 9201
30139, 5178
30140, 13642
30141, 843
30142, 14076
30143, 9785
30144, 7354
30145, 1852
30146, 2136
30147, 7439
30148, 13805
30149, 2993
30150, 8163
30151, 4171
30152, 7930
30153, 10039
30154, 10949
30155, 5405
30156, 10682
30157, 6909
30158, 12569
30159, 15148
30160, 14092
30161, 13485
30162, 2854
30163, 15783
30164, 5603
30165, 13715
30166, 2284
30167, 11427
30168, 516
30169, 240
30170, 14278
30171, 12617
30172, 5056
30173, 15628
30174, 13515
30175, 3372
30176, 14008
30177, 2705
30178, 566
30179, 2284
30180, 11588
30181, 15534
30182, 9714
30183, 5787
30184, 12730
30185, 11779
30186, 5102
30187, 11894
30188, 4045
30189, 1957
30190, 6814
30191, 9619
30192, 14125
30193, 15805
30194, 12568
30195, 6584
30196, 7067
30197, 12634
30198, 9946
30199, 7406
30200, 15081
30201, 856
30202, 1800
30203, 8838
30204, 11198
30205, 2872
30206, 11977
30207, 12964
30208, 11073
30209, 13407
30210, 15353
30211, 13934
30212, 7279
30213, 8540
30214, 802
30215, 13043
30216, 8176
30217, 9695
30218, 9821
30219, 7783
30220, 9894
30221, 8962
30222, 608
30223, 12535
30224, 4102
30225, 3154
30226, 1193
30227, 11356
30228, 7647
30229, 15155
30230, 4914
30231, 6207
30232, 7382
30233, 14831
30234, 12735
30235, 13368
30236, 10251
30237, 12210
30238, 13685
30239, 1750
30240, 8203
30241, 2873
30242, 13047
30243, 15198
30244, 1320
30245, 6076
30246, 9884
30247, 8468
30248, 7450
30249, 13124
30250, 14649
30251, 2866
30252, 2471
30253, 8376
30254, 15750
30255, 5903
30256, 11458
30257, 13705
30258, 777
30259, 15073
30260, 11153
30261, 5049
30262, 1033
30263, 14954
30264, 10408
30265, 1744
30266, 13526
30267, 15655
30268, 11724
30269, 8239
30270, 9667
30271, 1389
30272, 203
30273, 15314
30274, 14815
30275, 2968
30276, 12576
30277, 9346
30278, 13969
30279, 3323
30280, 14214
30281, 7686
30282, 11127
30283, 7991
30284, 1296
30285, 11412
30286, 3326
30287, 9997
30288, 11567
30289, 14414
30290, 8655
30291, 4163
30292, 2749
30293, 8884
30294, 15952
30295, 3221
30296, 4111
30297, 7111
30298, 7111
30299, 778
30300, 7870
30301, 261
30302, 458
30303, 12409
30304, 10235
30305, 8257
30306, 15903
30307, 11982
30308, 15826
30309, 10549
30310, 216
30311, 8612
30312, 8005
30313, 5863
30314, 10108
30315, 3600
30316, 12266
30317, 10814
30318, 10443
30319, 2845
30320, 14813
30321, 11842
30322, 6590
30323, 9954
30324, 13057
30325, 14441
30326, 11406
30327, 10163
30328, 10929
30329, 5892
30330, 14618
30331, 3187
30332, 8661
30333, 14497
30334, 10661
30335, 6830
30336, 15338
30337, 6964
30338, 8653
30339, 1929
30340, 5179
30341, 2503
30342, 14549
30343, 6302
30344, 7736
30345, 11665
30346, 922
30347, 13670
30348, 395
30349, 15390
30350, 6884
30351, 9263
30352, 15570
30353, 4279
30354, 3261
30355, 14440
30356, 12129
30357, 3345
30358, 7656
30359, 11015
30360, 15091
30361, 2624
30362, 14160
30363, 11205
30364, 8910
30365, 675
30366, 8782
30367, 6676
30368, 9454
30369, 12524
30370, 1408
30371, 1257
30372, 14929
30373, 15436
30374, 13473
30375, 14964
30376, 624
30377, 2576
30378, 12163
30379, 3918
30380, 6791
30381, 326
30382, 4145
30383, 719
30384, 14040
30385, 8106
30386, 12553
30387, 10977
30388, 6856
30389, 7018
30390, 11440
30391, 11418
30392, 10170
30393, 5578
30394, 432
30395, 9340
30396, 6226
30397, 14221
30398, 845
30399, 12279
30400, 10491
30401, 7056
30402, 5095
30403, 14532
30404, 13235
30405, 6022
30406, 12675
30407, 12627
30408, 6639
30409, 6629
30410, 4988
30411, 2501
30412, 13214
30413, 612
30414, 1527
30415, 11820
30416, 3974
30417, 2313
30418, 7664
30419, 11649
30420, 11639
30421, 13319
30422, 8204
30423, 1607
30424, 9948
30425, 3197
30426, 7885
30427, 7540
30428, 11494
30429, 7393
30430, 5618
30431, 5816
30432, 12465
30433, 10061
30434, 1209
30435, 5198
30436, 14102
30437, 12989
30438, 8576
30439, 917
30440, 15238
30441, 3094
30442, 7231
30443, 11570
30444, 5994
30445, 1016
30446, 15095
30447, 2505
30448, 14071
30449, 10279
30450, 3667
30451, 3017
30452, 10263
30453, 956
30454, 1351
30455, 1106
30456, 15306
30457, 901
30458, 9960
30459, 14134
30460, 10454
30461, 2384
30462, 639
30463, 6201
30464, 5795
30465, 15581
30466, 14312
30467, 9312
30468, 12987
30469, 10196
30470, 1525
30471, 833
30472, 10830
30473, 3818
30474, 2005
30475, 15532
30476, 15587
30477, 11646
30478, 5288
30479, 2887
30480, 3131
30481, 9546
30482, 9862
30483, 2784
30484, 5510
30485, 1861
30486, 14364
30487, 6135
30488, 2998
30489, 1942
30490, 2342
30491, 10978
30492, 2121
30493, 12247
30494, 10204
30495, 15803
30496, 15619
30497, 11171
30498, 7558
30499, 3136
30500, 3256
30501, 9009
30502, 14639
30503, 1358
30504, 918
30505, 11634
30506, 14342
30507, 6065
30508, 8299
30509, 15846
30510, 12982
30511, 13055
30512, 11397
30513, 6747
30514, 10545
30515, 12554
30516, 15339
30517, 958
30518, 12839
30519, 6076
30520, 3407
30521, 2910
30522, 13305
30523, 5184
30524, 9312
30525, 12200
30526, 8080
30527, 5597
30528, 9395
30529, 2065
30530, 12243
30531, 8383
30532, 6218
30533, 3210
30534, 12965
30535, 7351
30536, 1667
30537, 1631
30538, 2933
30539, 12074
30540, 11840
30541, 232
30542, 14163
30543, 15494
30544, 807
30545, 11010
30546, 3906
30547, 6628
30548, 7249
30549, 10557
30550, 1117
30551, 13232
30552, 9000
30553, 296
30554, 570
30555, 2825
30556, 12356
30557, 10198
30558, 13642
30559, 2003
30560, 8266
30561, 378
30562, 7135
30563, 2075
30564, 12160
30565, 10971
30566, 8466
30567, 7233
30568, 9029
30569, 1798
30570, 13391
30571, 7876
30572, 14722
30573, 15051
30574, 13894
30575, 13554
30576, 13810
30577, 7872
30578, 643
30579, 14097
30580, 15486
30581, 15624
30582, 13488
30583, 14852
30584, 14978
30585, 1620
30586, 14605
30587, 8066
30588, 241
30589, 1829
30590, 1331
30591, 2646
30592, 7426
30593, 362
30594, 13149
30595, 6545
30596, 11937
30597, 10825
30598, 10740
30599, 14800
30600, 15128
30601, 5309
30602, 5823
30603, 9376
30604, 12541
30605, 1607
30606, 9537
30607, 987
30608, 13018
30609, 5268
30610, 15357
30611, 5196
30612, 15767
30613, 3832
30614, 11556
30615, 804
30616, 3485
30617, 2620
30618, 2323
30619, 7924
30620, 490
30621, 11108
30622, 8763
30623, 1124
30624, 3905
30625, 3086
30626, 1234
30627, 4125
30628, 6099
30629, 9031
30630, 2057
30631, 10866
30632, 7510
30633, 7429
30634, 10692
30635, 455
30636, 9232
30637, 5377
30638, 8028
30639, 12702
30640, 9878
30641, 7817
30642, 14497
30643, 1512
30644, 11857
30645, 2843
30646, 1226
30647, 7074
30648, 15628
30649, 13030
30650, 7565
30651, 10599
30652, 2503
30653, 11372
30654, 2651
30655, 11351
30656, 3873
30657, 10055
30658, 9702
30659, 10397
30660, 5616
30661, 14023
30662, 14792
30663, 2854
30664, 2932
30665, 9623
30666, 5387
30667, 15351
30668, 15724
30669, 6743
30670, 14053
30671, 12876
30672, 12262
30673, 3125
30674, 3668
30675, 13569
30676, 3035
30677, 1797
30678, 15319
30679, 5361
30680, 4490
30681, 10528
30682, 1656
30683, 2436
30684, 15953
30685, 3847
30686, 13634
30687, 1707
30688, 2146
30689, 9529
30690, 3533
30691, 10370
30692, 7778
30693, 5380
30694, 12177
30695, 13228
30696, 15726
30697, 5450
30698, 15715
30699, 9111
30700, 4975
30701, 8025
30702, 5254
30703, 11199
30704, 13914
30705, 365
30706, 12283
30707, 15509
30708, 7505
30709, 15062
30710, 7309
30711, 12454
30712, 14261
30713, 4232
30714, 8008
30715, 8958
30716, 14032
30717, 12945
30718, 12727
30719, 11241
30720, 10280
30721, 8802
30722, 10756
30723, 6007
30724, 12303
30725, 10894
30726, 13709
30727, 10096
30728, 14400
30729, 10028
30730, 7827
30731, 13897
30732, 216
30733, 4975
30734, 13273
30735, 10855
30736, 7637
30737, 1824
30738, 6926
30739, 2867
30740, 6532
30741, 11232
30742, 15958
30743, 5925
30744, 1439
30745, 4072
30746, 3799
30747, 3736
30748, 95
30749, 484
30750, 6756
30751, 855
30752, 3316
30753, 20
30754, 1285
30755, 14067
30756, 5185
30757, 8252
30758, 11596
30759, 82
30760, 11472
30761, 9559
30762, 5099
30763, 10142
30764, 9670
30765, 7072
30766, 8942
30767, 5183
30768, 7282
30769, 129
30770, 9667
30771, 13542
30772, 9791
30773, 1800
30774, 8405
30775, 14690
30776, 10174
30777, 10705
30778, 8434
30779, 6814
30780, 10890
30781, 10027
30782, 4326
30783, 2803
30784, 6575
30785, 11763
30786, 12389
30787, 2243
30788, 5391
30789, 5855
30790, 8562
30791, 14537
30792, 540
30793, 9111
30794, 269
30795, 14981
30796, 14373
30797, 13790
30798, 7044
30799, 1240
30800, 13582
30801, 5992
30802, 5725
30803, 8599
30804, 3796
30805, 8520
30806, 5883
30807, 6356
30808, 7784
30809, 15785
30810, 2347
30811, 11970
30812, 1288
30813, 14042
30814, 7602
30815, 14882
30816, 8782
30817, 10785
30818, 12630
30819, 15633
30820, 9270
30821, 8862
30822, 75
30823, 12836
30824, 1988
30825, 10348
30826, 15883
30827, 10963
30828, 2491
30829, 12789
30830, 13370
30831, 341
30832, 3584
30833, 9108
30834, 11521
30835, 10705
30836, 15108
30837, 14782
30838, 8655
30839, 15381
30840, 11002
30841, 1527
30842, 11674
30843, 3820
30844, 9424
30845, 1362
30846, 8055
30847, 15972
30848, 9116
30849, 14805
30850, 6201
30851, 10267
30852, 10945
30853, 120
30854, 14460
30855, 13597
30856, 12039
30857, 8073
30858, 1389
30859, 14093
30860, 3096
30861, 11464
30862, 7
30863, 12819
30864, 8055
30865, 12420
30866, 7748
30867, 13352
30868, 12194
30869, 10493
30870, 5312
30871, 5157
30872, 3112
30873, 8187
30874, 1310
30875, 12681
30876, 15774
30877, 2072
30878, 11853
30879, 8509
30880, 3510
30881, 3734
30882, 11118
30883, 8447
30884, 15936
30885, 24
30886, 2811
30887, 11649
30888, 11912
30889, 12795
30890, 766
30891, 14574
30892, 5889
30893, 13162
30894, 276
30895, 803
30896, 12768
30897, 12266
30898, 10823
30899, 14950
30900, 11794
30901, 1031
30902, 9043
30903, 15996
30904, 15309
30905, 8080
30906, 12893
30907, 13955
30908, 299
30909, 369
30910, 15765
30911, 1323
30912, 921
30913, 12361
30914, 12898
30915, 14815
30916, 11873
30917, 12713
30918, 6129
30919, 8635
30920, 11367
30921, 10724
30922, 7429
30923, 9396
30924, 8073
30925, 6581
30926, 365
30927, 13976
30928, 612
30929, 799
30930, 3393
30931, 14920
30932, 5204
30933, 9599
30934, 933
30935, 107
30936, 11249
30937, 6312
30938, 1109
30939, 3360
30940, 11715
30941, 9719
30942, 11451
30943, 2404
30944, 1718
30945, 8937
30946, 6294
30947, 3214
30948, 8706
30949, 7818
30950, 13985
30951, 8204
30952, 553
30953, 1508
30954, 6321
30955, 1387
30956, 9972
30957, 7472
30958, 14953
30959, 15120
30960, 4279
30961, 7178
30962, 3032
30963, 994
30964, 661
30965, 7934
30966, 9576
30967, 35
30968, 14894
30969, 12229
30970, 7775
30971, 15663
30972, 4036
30973, 1909
30974, 12380
30975, 11438
30976, 13829
30977, 12702
30978, 13560
30979, 3460
30980, 10997
30981, 4825
30982, 15178
30983, 14647
30984, 7853
30985, 6861
30986, 10306
30987, 8799
30988, 14798
30989, 3513
30990, 12221
30991, 11595
30992, 15072
30993, 11428
30994, 3656
30995, 15984
30996, 10306
30997, 15685
30998, 5135
30999, 9860
31000, 2101
31001, 15635
31002, 5798
31003, 7724
31004, 7121
31005, 7957
31006, 11255
31007, 6138
31008, 7286
31009, 9938
31010, 8341
31011, 2955
31012, 7502
31013, 2546
31014, 7314
31015, 1355
31016, 1077
31017, 13734
31018, 7616
31019, 228
31020, 12283
31021, 6853
31022, 8335
31023, 11576
31024, 7450
31025, 12791
31026, 6909
31027, 6789
31028, 7567
31029, 4155
31030, 5551
31031, 2663
31032, 12901
31033, 13284
31034, 10299
31035, 15699
31036, 14182
31037, 14853
31038, 2833
31039, 10665
31040, 12229
31041, 2630
31042, 14117
31043, 9272
31044, 1356
31045, 10057
31046, 3300
31047, 10642
31048, 13128
31049, 516
31050, 6370
31051, 12897
31052, 15003
31053, 13658
31054, 681
31055, 1579
31056, 1926
31057, 6943
31058, 12935
31059, 7153
31060, 15792
31061, 2276
31062, 3431
31063, 5727
31064, 2245
31065, 15534
31066, 8840
31067, 8769
31068, 8681
31069, 15485
31070, 3044
31071, 15609
31072, 2706
31073, 2503
31074, 8425
31075, 13021
31076, 9918
31077, 13998
31078, 12034
31079, 15220
31080, 3474
31081, 614
31082, 5271
31083, 1340
31084, 10363
31085, 15585
31086, 1315
31087, 6922
31088, 6288
31089, 10371
31090, 6605
31091, 15143
31092, 14390
31093, 11779
31094, 1425
31095, 8195
31096, 4865
31097, 5926
31098, 8615
31099, 1039
31100, 10870
31101, 14393
31102, 15475
31103, 12691
31104, 11097
31105, 13213
31106, 9030
31107, 12235
31108, 3739
31109, 9572
31110, 12109
31111, 6363
31112, 8995
31113, 15413
31114, 2576
31115, 3866
31116, 11396
31117, 4932
31118, 3734
31119, 720
31120, 13181
31121, 3158
31122, 9992
31123, 14471
31124, 3005
31125, 1113
31126, 8362
31127, 15996
31128, 6393
31129, 6151
31130, 3021
31131, 12335
31132, 10934
31133, 15743
31134, 13706
31135, 2085
31136, 10492
31137, 13700
31138, 7004
31139, 11663
31140, 8072
31141, 7429
31142, 6743
31143, 12209
31144, 12790
31145, 9254
31146, 15404
31147, 2637
31148, 6162
31149, 8708
31150, 2597
31151, 12561
31152, 7723
31153, 993
31154, 13971
31155, 5831
31156, 2197
31157, 3237
31158, 8610
31159, 753
31160, 8013
31161, 11479
31162, 8350
31163, 13689
31164, 8480
31165, 12754
31166, 2304
31167, 7902
31168, 12750
31169, 15540
31170, 5530
31171, 9584
31172, 15485
31173, 15651
31174, 5825
31175, 1543
31176, 8022
31177, 2736
31178, 15143
31179, 12141
31180, 9579
31181, 3104
31182, 10933
31183, 6347
31184, 9842
31185, 7502
31186, 11108
31187, 15741
31188, 8425
31189, 1705
31190, 12397
31191, 9799
31192, 8146
31193, 13713
31194, 14122
31195, 15378
31196, 922
31197, 3198
31198, 6853
31199, 14508
31200, 9571
31201, 15190
31202, 13329
31203, 8047
31204, 12349
31205, 14245
31206, 9682
31207, 12602
31208, 877
31209, 5574
31210, 1773
31211, 11559
31212, 9029
31213, 10628
31214, 6548
31215, 6112
31216, 15803
31217, 929
31218, 10422
31219, 15245
31220, 14197
31221, 15833
31222, 2189
31223, 7444
31224, 2437
31225, 8992
31226, 9230
31227, 12106
31228, 15205
31229, 3356
31230, 655
31231, 3238
31232, 9029
31233, 5086
31234, 1985
31235, 12081
31236, 15538
31237, 6822
31238, 1232
31239, 13986
31240, 14051
31241, 14541
31242, 8414
31243, 6519
31244, 7596
31245, 9678
31246, 11243
31247, 530
31248, 13044
31249, 5581
31250, 2997
31251, 2295
31252, 3419
31253, 14932
31254, 13484
31255, 11268
31256, 7035
31257, 1359
31258, 2853
31259, 14569
31260, 2050
31261, 9789
31262, 12102
31263, 12768
31264, 10852
31265, 8829
31266, 10210
31267, 14124
31268, 3601
31269, 15495
31270, 10787
31271, 15259
31272, 13685
31273, 3707
31274, 2431
31275, 7039
31276, 10613
31277, 10012
31278, 9003
31279, 605
31280, 7843
31281, 951
31282, 13382
31283, 5578
31284, 6812
31285, 9656
31286, 12636
31287, 2824
31288, 2703
31289, 1543
31290, 6159
31291, 777
31292, 10277
31293, 11435
31294, 13095
31295, 2437
31296, 7796
31297, 3466
31298, 12090
31299, 9267
31300, 14334
31301, 3192
31302, 3192
31303, 9584
31304, 7938
31305, 11352
31306, 11100
31307, 5891
31308, 13747
31309, 3212
31310, 615
31311, 8901
31312, 2947
31313, 5864
31314, 9108
31315, 7221
31316, 9626
31317, 11036
31318, 11954
31319, 8499
31320, 13316
31321, 2937
31322, 3745
31323, 7573
31324, 6207
31325, 7835
31326, 527
31327, 11368
31328, 5252
31329, 10159
31330, 11616
31331, 7597
31332, 8728
31333, 2574
31334, 8237
31335, 12486
31336, 12469
31337, 10872
31338, 6120
31339, 8896
31340, 9005
31341, 3330
31342, 12488
31343, 6695
31344, 11358
31345, 7644
31346, 4876
31347, 7175
31348, 8939
31349, 15209
31350, 3198
31351, 616
31352, 9246
31353, 3217
31354, 7085
31355, 7421
31356, 11173
31357, 3450
31358, 5769
31359, 14756
31360, 7712
31361, 15174
31362, 11140
31363, 2568
31364, 5242
31365, 2532
31366, 13186
31367, 12031
31368, 3855
31369, 15889
31370, 3524
31371, 9379
31372, 11773
31373, 7941
31374, 2138
31375, 12022
31376, 15130
31377, 11143
31378, 10887
31379, 8502
31380, 6463
31381, 10247
31382, 13428
31383, 2871
31384, 14117
31385, 3374
31386, 664
31387, 15130
31388, 819
31389, 3303
31390, 10705
31391, 11143
31392, 14531
31393, 4133
31394, 9313
31395, 15054
31396, 10578
31397, 7676
31398, 7154
31399, 9091
31400, 9614
31401, 722
31402, 12680
31403, 3495
31404, 10971
31405, 11252
31406, 12964
31407, 435
31408, 591
31409, 2828
31410, 4979
31411, 11998
31412, 11712
31413, 6245
31414, 6452
31415, 10544
31416, 7875
31417, 9341
31418, 10029
31419, 14791
31420, 3055
31421, 11044
31422, 5962
31423, 9968
31424, 3628
31425, 12599
31426, 15668
31427, 12711
31428, 3877
31429, 6802
31430, 11657
31431, 9860
31432, 9046
31433, 3832
31434, 2000
31435, 11004
31436, 12587
31437, 10684
31438, 7659
31439, 2950
31440, 13027
31441, 15549
31442, 14898
31443, 8966
31444, 13906
31445, 12058
31446, 462
31447, 15049
31448, 13194
31449, 15758
31450, 7386
31451, 10294
31452, 1340
31453, 5836
31454, 9317
31455, 2930
31456, 15778
31457, 2419
31458, 2487
31459, 1489
31460, 15300
31461, 13637
31462, 1693
31463, 15739
31464, 7720
31465, 11599
31466, 15116
31467, 6302
31468, 10230
31469, 15901
31470, 12241
31471, 1356
31472, 3784
31473, 940
31474, 14947
31475, 5323
31476, 2341
31477, 6186
31478, 12809
31479, 6285
31480, 4312
31481, 6844
31482, 8368
31483, 11803
31484, 9611
31485, 13921
31486, 3065
31487, 15600
31488, 15704
31489, 8752
31490, 12703
31491, 5309
31492, 2532
31493, 11314
31494, 7187
31495, 3177
31496, 14046
31497, 9063
31498, 12710
31499, 2903
31500, 385
31501, 13994
31502, 6747
31503, 14903
31504, 1359
31505, 10760
31506, 6456
31507, 10384
31508, 15717
31509, 7200
31510, 1990
31511, 9981
31512, 15948
31513, 9233
31514, 3272
31515, 2722
31516, 5510
31517, 7129
31518, 7433
31519, 12302
31520, 13330
31521, 8913
31522, 4033
31523, 12487
31524, 15750
31525, 5879
31526, 5179
31527, 8618
31528, 11673
31529, 1665
31530, 1946
31531, 13876
31532, 15686
31533, 14490
31534, 2691
31535, 8491
31536, 14778
31537, 13854
31538, 14726
31539, 13627
31540, 6015
31541, 14639
31542, 12193
31543, 13197
31544, 4140
31545, 8216
31546, 12850
31547, 7723
31548, 7075
31549, 8537
31550, 8784
31551, 14269
31552, 7226
31553, 8146
31554, 5818
31555, 4263
31556, 13499
31557, 12475
31558, 1700
31559, 3575
31560, 3511
31561, 6683
31562, 1729
31563, 5978
31564, 9546
31565, 4160
31566, 14103
31567, 5118
31568, 2267
31569, 3457
31570, 4116
31571, 13428
31572, 127
31573, 5341
31574, 10487
31575, 10077
31576, 10511
31577, 2925
31578, 40
31579, 15074
